,2330.TW,2317.TW,2454.TW,2308.TW,2382.TW,2303.TW,2412.TW,2881.TW,2882.TW,2886.TW,1301.TW,1303.TW,2002.TW,2912.TW,2207.TW,6505.TW
2021-10-27,-0.006677887555498141,0.0046295211810318815,-0.006369296420505766,0.03271986190297804,0.003816781309310846,-0.033925740124919,-0.004525010167388155,-0.006666719205801419,-0.01022156116020334,0.0014992413626548906,-0.027027059626417937,-0.02161554490050821,-0.0058997071805345636,0.0,0.009756203631027693,-0.019230838281036
2021-10-28,-0.00840325328776037,-0.013824809614625178,-0.024572835874848487,-0.029703017595057557,-0.011406867464222259,-0.030100325139211792,0.004545578958391472,-0.012080546986456886,0.0,0.0,-0.004629552723404595,-0.010465157858633223,-0.002967460858750104,-0.0035459387003740073,-0.0144929096686085,-0.019607831716966007
2021-10-29,0.0,-0.004672871429406866,0.009857637673531094,0.05102035513410552,0.006410112458750117,-0.006896446363917508,0.004524769043558141,-0.006793532227984733,-0.008605947031399386,-0.002993994005656808,-0.0046511681972949415,-0.0023501619411469,-0.005952383758277335,0.0017792165606520527,-0.0032680095603788706,0.015000012306013666
2021-11-01,0.003389538471808562,0.00938970328208577,0.006507728432214366,-0.02135923340742618,0.008917291915743863,0.024305394132188907,-0.0045043877294000945,-0.006839854299892645,-0.0034721480456662013,0.0,-0.00467290265350595,0.0011778491067164776,-0.005987891302182913,0.0017761803556481937,0.0049182045583204825,0.009852252583698373
2021-11-02,0.0,0.0,0.004310226480556789,-0.019841303609027916,-0.0012625616155456099,0.00338998633086085,0.0,0.0013773626823534446,0.003484245863130564,0.0030029849245198914,0.009389682378714959,-0.0035292831922223433,0.00903604542823544,-0.01063824857787743,-0.003262677945725656,-0.004878107749588079
2021-11-03,-0.008445389351677712,0.004651136876195006,-0.004291728160193298,0.026315889427834582,0.007585370837386085,-0.010135185980575945,0.004524769043558141,-0.0027510828177006452,0.005208423604802448,0.0014969970028284596,-0.01395342156199808,0.0047224133365773024,-0.007462706729113755,0.008960541917608866,0.0,-0.0049019371280010215
2021-11-04,0.02214635049737179,0.009259290682527732,0.012930857730701462,0.03353050799079771,0.0037641029673696202,0.030716712144657876,0.0,0.0,0.010362632386909265,0.007473796762788476,0.009433888386326306,-0.0023501619411469,-0.0045113313054776505,0.008881025562502032,-0.003273240187722126,0.0049260844844309926
2021-11-05,0.0033333784259383936,-0.013761473156868487,0.042553350650082145,-0.009541937019737157,0.018749878152695798,0.03476818588766717,0.004504467741971663,0.01517247650170983,0.003418968408792189,-0.002967341398576573,0.028037415921035924,0.009422792853732043,0.03927511550408802,0.01056345350963328,-0.0049262793533786375,0.0
2021-11-08,0.01494981510829363,0.004651136876195006,-0.0020408025445877165,0.02504806892460465,-0.004907842089842185,0.009599970674197378,0.0,-0.006793532227984733,-0.003407318893137945,0.002976172719095338,-0.022727298545449637,0.0011669602469130957,0.002906944812512746,0.012195053842006143,0.036303789334661385,-0.0049019371280010215
2021-11-09,0.0016367927312117558,0.009259290682527732,-0.020450013127906397,-0.0037593546934463484,0.02096170612521875,0.0,0.004484427806718205,-0.0013679417222880463,0.0017094842043960945,0.008902164164663606,-0.0046511681972949415,-0.006993070024228221,-0.011594272665539584,-0.0017211523312173904,-0.004777121472626988,0.009852252583698373
2021-11-10,-0.009803947147283498,-0.013761473156868487,-0.0041752512287808186,-0.022641434286875706,-0.0036231766462345716,-0.014263031328814346,0.004464248897279699,0.0,0.0,-0.005882386808570228,-0.014018624542640579,0.0011738085634844797,0.007331265341482318,-0.001724179882084842,-0.001600017301215173,-0.004878107749588079
2021-11-11,-0.003300265538480396,0.013953493787063787,0.030398290673888217,0.007721981498965302,0.006060586318536121,0.0064308484276225375,0.0,0.004109592538411366,0.005119462849425549,0.002958562127641562,0.018957282217908267,0.00820627983012101,-0.002911110926671845,0.001727157812838831,0.016025699373738433,0.004902020332963053
2021-11-12,0.006622276562465501,-0.0091743427759442,0.0427263127279387,-0.003831436807096189,0.03614457692004369,0.012779591941749269,0.004444407953972052,0.009549755024959472,0.013582366511040611,0.0014749870005508203,-0.0046511681972949415,-0.0011626777685642686,-0.017518189923572458,0.0,0.014195509724137967,0.004877942151429782
2021-11-15,0.0032898476712441838,0.0,0.009756112915257908,-0.015384628271560397,0.03023257189519768,-0.006309205993965783,0.008849563782015624,0.0,0.005025056447981235,0.007363656276009767,-0.00467290265350595,0.0,-0.014858745893228664,0.0017241198040374162,0.010886475933622464,-0.009708691465682207
2021-11-16,0.0,-0.009259290682527843,-0.0048308854395962,0.021484450538940436,-0.0011286645035826215,0.009523858367467497,0.004386006941044185,0.028378403563777077,0.036666654542243604,0.0,-0.0046947573798464814,-0.0034925171543663813,-0.003016762766057113,0.005163456993652282,-0.01076923689533793,-0.0049019371280010215
2021-11-17,0.004917881167692206,0.0,0.053398019263779295,-0.005736198180051,-0.0022597712031814376,-0.007861687987603116,0.004366853889574029,0.0039421847424245815,0.012861684725645528,0.01462000321911372,0.009433888386326306,0.00467286838909331,-0.003025617313152651,0.0,0.01710727140379653,-0.009852252583698484
2021-11-18,0.008156501329461996,-0.004672871429406866,0.0046082640111355655,0.0038461731765713214,-0.015855094908613143,0.03169570275781575,-0.01739139232232012,-0.020942379913983178,-0.01904750673568867,-0.0014409134738935236,-0.0327102351566646,-0.011627941421352928,-0.010622210111896346,0.0051369923293269615,0.006116164582707473,-0.016915459689264334
2021-11-19,-0.004854220516028018,0.0,-0.009174326548678446,-0.0076628094263448965,-0.0046030871399064255,-0.006144374759033622,-0.0044247425927983475,-0.0053475505651348065,-0.011326880415651552,-0.014430063146585792,0.009661846580714784,0.005882424090493998,0.0,-0.017035656505659413,0.010638414112203787,-0.018218588008963144
2021-11-22,-0.004878115270990024,-0.0046948096713868015,-0.023148070486024408,-0.01544415704844515,0.012716722086212995,-0.02318385564381098,0.008888894853677609,-0.0013441109368188542,-0.004910068212322205,-0.001464189108507652,0.0047846088945022736,0.0011695834246265857,0.015337325589247941,-0.017331141322553534,-0.030075296898118054,-0.010309316234462962
2021-11-23,-0.014705866366281128,-0.004717039212011942,-0.014218070425563556,0.003921654421515486,-0.006849183741600373,-0.0015823510383965456,0.0,0.0013459200026144647,0.00493429594197714,0.007331473018682644,0.009523905864839532,0.009345843066704385,0.021148081275558006,0.007054722929097146,-0.007751911197679373,0.02916666887679864
2021-11-24,0.0,-0.004739310389707874,-0.004807660184014684,0.011718809050745183,0.011494214832269867,-0.001584781258757162,0.0,-0.0013441109368188542,0.008183244362776732,0.004366785842385923,-0.009434056795990964,-0.0011572949121251286,0.0,-0.0035026512305993407,-0.010937282168511642,-0.004048546479815007
2021-11-25,-0.011608451372742912,-0.014285720367031796,-0.028985552423419603,-0.027027096955140384,-0.015909147920927014,-0.00793648388470658,-0.004405328398772945,-0.0013459200026144647,-0.022727163083914648,-0.01739133644807167,-0.014285646280281283,-0.026651364380625875,-0.022189342774623144,-0.01581718004036048,-0.018957434790692673,-0.014227642802331575
2021-11-26,-0.005033513407316392,0.0,0.024875702976518754,0.005952444266927426,0.0,-0.0015999167849020113,-0.0044247425927983475,-0.009433994084179997,-0.014950268615041673,0.0,-0.004831009529125074,-0.015476203241658215,-0.004538494431902906,-0.008928664208540438,-0.0144929096686085,0.0020618807456682653
2021-11-29,0.005058977840101786,0.0,-0.019417505359527687,0.00986188301522506,-0.00808311489797664,0.0208331895028655,-0.004444407953972163,-0.005442205751297058,0.01180440574512609,0.008849504573844147,-0.004854374821377405,-0.0024183647862675572,-0.010638422251403878,-0.030630562529492922,-0.009803911202900806,-0.018518568643134947
2021-11-30,0.006711388418967568,0.01932365105195899,0.05445540742939481,0.0078124739256448805,0.023282923368286967,0.05180541280312889,0.008928497794559398,0.013679927132463687,-0.0016666696332808817,-0.001461910672216904,0.0146342512624007,0.0121212475452519,0.01689707255046491,0.027881007424632953,0.011551281196455765,0.014675142304693356
2021-12-01,0.024999894660717725,-0.004739310389707874,0.014084490631597113,0.013565992649446024,0.0,-0.004477671266067018,0.008849563782015624,-0.0053980674087961145,-0.006677730714189201,0.0029283091547489537,-0.0048076976717021935,0.0035927920569580607,0.02416933339886662,0.0036165986984377785,0.01794449412834087,0.0020660530259764
2021-12-02,-0.01138237714463497,0.0,-0.018518471708471318,0.0,-0.0011375435109300946,0.023988080602722173,-0.004385929034067981,0.0027136823446203273,0.006722622577454596,-0.0029197591971622527,0.0,-0.0023867286465523163,0.005899640434970266,-0.009008977899685355,-0.01923086229229176,0.0
2021-12-03,-0.013157530468432044,0.014285720367031907,0.023584903451598915,-0.0019120874150552192,-0.005694850836469478,-0.014641314983911635,0.004405250148597162,0.002706338202421943,0.0016694520583306893,0.013177080416171938,0.004830923290357392,0.007177098583321051,-0.005865038814825585,0.005454551790049056,0.01143803346132577,0.0
2021-12-06,0.01166638095696415,-0.0046948096713868015,-0.01843320853507835,0.007662681050649711,0.006872829565502503,-0.01188703649188394,0.0,0.016194417809900052,0.011666687432965839,0.014450917682555353,-0.0048076976717021935,0.005938313761368885,0.013274157605900783,0.0,-0.0064621053436068054,0.007216495115960342
2021-12-07,-0.008236907628721757,-0.009433994088773656,0.028169058940300973,-0.007604410875532541,0.005688263505654101,0.0,0.0,0.009296179541616212,0.0,0.0028491201975691105,0.009661846580714784,-0.0011807376065250397,-0.007277909059039467,-0.005424961058993705,0.016260222479881126,0.0
2021-12-08,0.009966359213751552,0.00952384195750322,-0.009132434235194054,0.030651301893227068,0.0067873082091969295,-0.03759401595863132,0.004386006941044185,0.0,0.0,0.0028408247671625197,0.0047846088945022736,0.002364159246876163,0.007331265341482318,0.007272841311791289,0.00159990226653961,-0.0020470209352084767
2021-12-09,-0.004933950823096556,-0.009433994088773656,-0.009216528022270909,0.007434919465263201,0.0033708834522816478,-0.007812476096355048,-0.004366853889573918,-0.0013158838765584546,-0.003294898713152028,0.009914954544209431,-0.009523735851257209,-0.004717059070046825,-0.004366732261187667,-0.005415168131551518,-0.017571847006163654,-0.008205140436092884
2021-12-10,-0.006611770369833514,-0.004761963547974424,0.0,-0.003689993786542556,-0.006719010064059283,-0.011023665147016248,-0.004385929034067981,-0.0026350951030097436,0.0033057909595304302,-0.004207482423892017,-0.009615481167562168,-0.013033203071731725,0.011695911849363583,-0.009074504047837273,-0.006504018848853543,-0.010341299117967329
2021-12-13,-0.003327611671481656,0.0,-0.004651208247554717,-0.003703722318179836,0.0067644605425223325,-0.006369329434109838,0.004405250148597162,-0.010567947330491712,-0.008237170285417372,-0.0028170172502943736,0.004854461478787986,-0.0036015277712698746,-0.014450840969533973,-0.001831482662372541,0.008183159304553156,-0.0010449447748061003
2021-12-14,0.0016695829574586707,0.00478474834518039,-0.009345808843761794,-0.005576142889759161,-0.0055990854880775265,0.004807598767597732,0.0,-0.00400541477477645,-0.006644606680473397,-0.005649550766841371,-0.014492769871072175,0.009638715342197512,0.00439881228816863,-0.009174279665183693,-0.0064934610199758325,-0.009414162888765287
2021-12-15,0.012976025444648265,-0.014285720367031796,0.02830185292451648,-0.005607598496999766,0.014639482504680279,0.004784674425707847,0.004386006941044185,0.004021522640979658,0.008361218945832638,0.011363634079471607,-0.004902053867725686,-0.013126518984009072,0.002919610235931236,0.011111058771511972,-0.00490177938409686,0.004223826320090218
2021-12-16,0.0033056749371846994,0.0,-0.013761375979735258,0.01127825302428409,-0.013318492398814663,-0.0111110774385893,0.004366853889574029,-0.008010687362305036,0.0033167554597444138,0.008426914930293794,0.014778343317234821,0.01934713832151047,0.032023340003449086,0.007325994468664554,0.004925925182604596,0.00841221054273622
2021-12-17,-0.01482701650424778,-0.004830891169905538,-0.018604679081175357,-0.018587329802616903,-0.012373305280495406,-0.0016051315175317216,0.0,-0.0026918400052289293,-0.009917372878591624,0.002785498484662474,-0.00970866298534434,-0.005931268901494646,0.00423136167010818,-0.010908976870026788,-0.0196078224058015,-0.009384801093120565
2021-12-20,-0.0016722406174842774,0.014563025902958326,0.03317528855730845,0.007575668637791688,0.01708422456575609,0.011254142158836133,0.004347712928923997,0.00944672575714911,0.006677808233322757,-0.0069445336152323955,0.014705899082217977,0.007159860224971171,0.00280902179292708,0.012867639169844791,0.0016667447544482794,0.0
2021-12-21,0.005025346930530583,-0.009569325598737244,-0.004587125326578456,-0.0018796773467231187,0.007838612204942308,0.012718404710107434,0.0,-0.0053475505651348065,0.0,-0.002797186189025136,-0.004831009529125074,0.004739415171367556,-0.0014005766461417934,-0.012704166538869077,-0.0033278230494871996,0.0
2021-12-22,0.009999775938263955,0.0048308047975687,0.00921660426753923,0.016949207086373708,0.0033334293115270253,0.003139861718817638,0.0,0.005376300604470696,0.0033167554597444138,-0.004207482423892017,0.014563211121542796,0.007075320376987104,-0.004207623036986852,0.003676367678274728,-0.0016695272301457953,0.01263155374525371
2021-12-23,-0.0033003296723351783,0.0,0.022830972264540117,0.0018518921832169077,0.0022148321263961712,0.006259761245283935,0.0,0.0053475505651348065,0.009917372878591513,0.0,-0.004784694308017756,0.005854978457595639,0.0014085310491578351,0.005494511806291902,0.02006686872279162,0.006237082169838981
2021-12-24,0.0033112579150851307,0.004807752229705642,0.022321427911941027,0.01848431857755961,0.009944824739591462,0.0,0.004329045938960663,0.0,0.0032732521471146026,0.0028169508143420785,0.0048076976717021935,0.0,-0.008438790098510007,-0.0018214745489584239,0.008196811158176498,0.0030991233762873716
2021-12-27,0.014851811372826873,0.009569411144549012,0.026200988205061337,0.007259381680117638,0.036104911499508896,0.006220744260085009,0.0,0.009308542370975559,0.016313243360019047,0.0,0.0047846088945022736,0.0011640311617180377,0.004255304672188931,-0.0036496603317587306,0.0,-0.0010298786293759798
2021-12-28,0.0016259078766347468,-0.004739310389707874,0.008510721585727854,0.0018018411791040911,-0.0010560641341059718,0.004636846792852589,0.004310309515856092,0.009222692546630773,0.011235900622081019,0.0,0.004761995435815347,0.0,-0.0042372737812700345,0.0018316103007209872,0.008130052787358233,-0.005154701864170774
2021-12-29,-0.0016232685914460143,-0.009523927095948848,0.004219310604621107,-0.010791361270395483,0.0010571805846046889,0.0,0.0,-0.003916452262472614,-0.007936375151048614,-0.0014045520710468384,-0.014218025116362054,-0.0069768071704739976,0.00283684838500875,0.0,-0.009677524843201502,-0.0062175166941413895
2021-12-30,0.026016033590251064,-0.009615246588126514,-0.03361356630397172,0.025454613242008373,-0.010559729193534872,-0.024615383920170486,-0.008583697203724983,-0.013106124040172307,-0.014400098900614777,-0.005625911421732632,0.01442309301510658,0.010538897301204164,-0.009901042065715071,0.0,0.003257364843597843,-0.001042765510063881
2022-01-03,0.039619852936083166,0.0048543419676527755,0.013043679680996512,0.053191457761755156,-0.0021344649405068417,-0.006309205993965783,0.0,0.0,0.006493593620817917,0.005657741373547243,-0.0047394263093617495,-0.0011589520745431958,-0.01571427666358638,0.0018280705303843625,0.0032467888676857015,0.0031314734252205767
2022-01-04,-0.009146842534791366,0.05314014835830805,0.008583632472830338,-0.021885547145447548,0.0,0.0015872967769412494,0.0,0.005311971265556936,-0.0016129060041130128,0.0,0.004761995435815347,-0.0011600857055402702,0.011611101306551852,0.0036495967455028033,0.003236281345440517,0.001040595408150935
2022-01-05,-0.00923066828636454,-0.0183486855518884,-0.034042534316903406,0.0017212079158723803,-0.0021389279759091995,-0.006339125035028537,0.0,0.0026420571749332655,0.0016155116725893315,0.012658217770757485,0.009478598807000305,0.0,-0.0014348019227994335,-0.0018181628116711313,0.001613036769584797,0.01143456242322527
2022-01-06,-0.015527538974126953,-0.004672871429406866,-0.03083701403785566,-0.027491431488116835,-0.0032154234988543973,-0.0015948914752359489,0.0,-0.0026350951030097436,0.0,0.0055555875842467906,-0.009389598569204072,0.00464573226975884,0.0,-0.010928847293750765,-0.011272378851218567,0.0
2022-01-07,0.014195264296795518,-0.018779406564171763,-0.0045454989851010374,0.0017667045454814456,-0.005376429533127003,-0.007987274289471102,0.008658014982722007,0.009247059427645699,0.0016128311106320403,-0.0013813374032902725,0.0,0.004624354428446553,0.0028735320165562683,0.009208005632227012,0.009772094530793307,0.005138721224765996
2022-01-10,0.012441884333383113,0.0,-0.013698689127272679,0.012345830758823118,-0.004324310414847821,0.0,0.0,0.04581167386749585,0.03864726280395936,0.023513261064566082,0.004739341705453981,0.0023014817555588873,-0.010028641963270468,0.0,0.006451683228801075,0.006134957080379255
2022-01-11,0.013824575388477589,0.0,0.004629675375812159,-0.01742163085527071,-0.0021714414340245902,-0.0032205234365546564,0.004291886719439697,0.0012514542707693366,0.0031008529883387315,0.0,0.028301833568643797,0.014925490064993774,0.008683170374899296,-0.007299193491005607,-0.0048076291588020625,0.010162638965542703
2022-01-12,0.00151545253863139,0.009569411144549012,0.013824944523942895,-0.017730584933752458,0.0032643024981584556,0.0226171337210479,0.004273545147775115,0.019999972044209224,0.04173121310267347,0.022972897601652775,-0.004587079334846034,0.003393540930239025,0.018651256326561727,0.0,0.006441177410414056,0.011066361798335977
2022-01-13,0.016641246964388623,-0.018957326293779775,-0.03181826727904047,-0.019855545340441205,0.003253785595339176,-0.00947872100103242,0.0,-0.014705894828407007,0.004450908148952326,-0.010567906176379371,-0.013824981842140316,-0.011273990348009355,-0.008450612659060441,-0.011029487357606005,-0.004799936868970067,-0.019900486168833997
2022-01-14,0.01636914455523253,0.0,0.046948431567168214,0.007366396139707243,-0.006486361862064083,0.025518419759008815,-0.004255359676079262,-0.01865673248121924,-0.017725290102515445,-0.010680968583649086,-0.009345721889134628,-0.002280487751741167,-0.005681884653730429,-0.007434995763514918,-0.019292811893696915,-0.012182716799093996
2022-01-17,-0.030746602785412525,0.0,-0.008968549312664664,0.0018282547967416463,0.016322034678932118,-0.0077760254935779205,0.004273545147775115,0.006337186167590714,0.006015048514064425,0.005398078016868313,0.004716902090746933,-0.0011428501315977613,-0.011428576600399643,0.007490689004529427,-0.0016391265048064652,0.007194244604316502
2022-01-18,-0.012084788594229234,0.0,-0.004524930916213754,0.0036495921921595453,0.0,-0.015674085343933775,-0.004255359676079262,-0.007556681313305891,-0.011958098659051064,-0.006711369027475156,-0.0046947573798464814,0.0,-0.015895944685055285,0.009293777088471789,-0.0032842255878939852,0.0020407544686158463
2022-01-19,-0.004586952975377923,-0.004830891169905538,-0.009090997970202075,-0.009090802757633853,-0.006423961745191664,0.011146540881238565,-0.004273545147775004,-0.006345160428195995,-0.004538585882910118,-0.0013514706533840348,0.014150874681905679,0.0,0.002936892105497746,-0.011049799273947891,-0.004942393230767839,-0.0010183423481506804
2022-01-20,-0.015360978414976967,-0.009708770726923222,-0.01834857720183536,0.0,0.0010775826405253763,-0.011023665147016248,0.004291886719439697,-0.02043426667556192,-0.0212765627126974,-0.002706343880691575,-0.02325584098647482,-0.011441577324128316,-0.008784876083276272,0.0,0.004966941810348846,-0.01427106643128262
2022-01-21,0.018720743027530462,0.009803955079002336,0.01869154037339782,-0.0018350866426607437,0.011840649767136613,-0.0031847036936997197,0.0,-0.002607610445770847,-0.0015527256156825375,0.00135690802895172,0.004761995435815347,0.00694429599454871,-0.011816778273026185,-0.0037242907463168606,0.013179596836119689,0.01344362741763816
2022-01-24,-0.018376717226641026,0.0,-0.004587125326578456,-0.011029284051828903,-0.010638263113377233,-0.0175718313916865,0.0,-0.01307186084895684,-0.020217907402893975,0.0,-0.009478683410908073,-0.017241274732206713,0.0,-0.007476751533012527,-0.027642343144248627,-0.02448983303311625
2022-01-25,-0.007800309594804378,-0.009708770726923222,-0.009216528022270909,-0.0037174285931728113,-0.001075265266155756,-0.06829263011830944,0.004273545147775115,0.0013245985015766237,0.004761987240978538,0.0013549414938065496,0.0047846088945022736,0.010526357234470929,0.005979143617146576,-0.001883285020248926,0.0066890363933065355,0.005230100357666245
2022-01-26,-0.0015725348080298795,0.009803955079002336,0.023255810374208208,0.01119396080841617,0.008611278335389105,-0.04886572138322465,0.008510568179481925,0.019841144343369033,0.03791468533766662,0.0284168660627222,0.01904764171609674,0.035879617319745094,0.01783054886503166,-0.013207409103648815,0.011628033350025602,0.017689945311999855
2022-02-07,-0.011023516605984551,0.024271796629881548,-0.0045454989851010374,-0.007380049392381238,0.005336162351267104,0.016513711033995238,-0.004219449761206584,-0.003891054077218792,0.004566288789407347,0.024999911557136212,-0.014018624542640579,-0.010055905221568406,0.007299355907318672,0.013384179436989774,0.0,0.0020450146195201135
2022-02-08,0.007961676306222465,0.009478705514363917,0.03196348204869759,0.0018587765755040397,0.01592361847178858,0.010830380736532641,0.004237328957866104,0.00390625352090801,0.0,-0.0038509471872003598,0.0,0.006771967304457949,0.01304343377728534,-0.007547156662162435,0.026272506076980173,0.009183611611472964
2022-02-09,0.025276563272071062,0.0,0.026548640173030824,0.0,-0.0073144007906917885,-0.0035715050630925615,0.008438824573929082,0.003890985012200421,-0.003030378501472142,-0.0025774862776801744,0.009478598807000305,-0.006726416233647559,0.020028588037241946,0.005703494848001034,0.00159990226653961,-0.0040444528541191405
2022-02-10,0.0015405256093377062,-0.0046948096713868015,-0.008620774496165828,-0.014842374829703409,-0.012631536833950574,-0.007168437398559435,0.0,-0.0012918074489345344,-0.0030395190401465433,0.002584146880804994,-0.0046947573798464814,0.0022573224348192422,0.0014025410123288395,-0.0018904051154168267,-0.0015973466679851667,0.0020303091973765675
2022-02-11,-0.01999979826793663,-0.01886807251279743,-0.039130247749633584,-0.035781505160311644,-0.012793338418744193,-0.043321169482826605,0.004184066211954107,-0.01552401373565604,-0.021341430396732197,-0.009020685295387021,-0.009434056795990964,-0.004504374354768803,-0.005602306584567285,-0.011363649112636875,0.009599988772615697,0.002026453354942337
2022-02-14,-0.006279434198027345,0.0,-0.004524930916213754,-0.009765576046676605,-0.002159820274097557,0.009433932636908615,0.0,0.006570354552422497,0.0015577074296069249,-0.00910267610089932,-0.009523735851257209,-0.011312352017603722,-0.01267595085725104,0.015325643387512855,-0.015847804200406435,-0.010111175041801701
2022-02-15,0.020537227275014613,0.014423170732021706,0.02727269308838376,0.019723832117345408,0.010822579846013092,0.01121491837976718,0.008333339500969261,0.015665809049890234,0.007775990467679517,0.002624717895907347,0.024038402534352965,0.01601831235329132,0.011412143313228373,0.0018868384748842448,0.020933971303388255,0.007150066616577355
2022-02-16,-0.0015481923301432499,0.004739395124656154,0.0,0.009671196054762188,-0.0021414233421002127,0.005545269445656809,0.004132344537960186,0.005141278207577038,-0.0015432841878614267,0.0052354466123423204,-0.009389598569204072,-0.0011261192032678835,0.0028209716072913338,-0.013182732653848395,0.017350004439675937,0.009127900611263895
2022-02-17,-0.01240299810051848,-0.004717039212011942,-0.00884964433627744,0.0019157504974718353,0.01180264040955925,-0.012867697678306977,0.004115192345422125,-0.005114980668931679,-0.0015455260591051845,-0.0078123920375130496,0.004739341705453981,0.0045095551096785425,0.0028129088169464023,0.0019085100195779248,-0.015503822395358857,-0.010050287689047921
2022-02-18,-0.007849396711676504,0.004739395124656154,0.008928659799906091,-0.005736198180051,0.004241767732988011,0.001862191790712453,0.0122950536236055,-0.002570810212798702,0.0,-0.002624717895907347,-0.009434056795990964,0.0,0.022440402320710984,-0.0019048745474180562,0.012598448911297577,-0.0050761176393752105
2022-02-21,-0.007910973258445808,-0.014151033300785598,-0.017699142254654077,-0.011538519529714186,0.0010560641341059718,-0.018587395774557036,0.0,-0.014175247828039361,-0.013931912578801109,-0.010526438613173705,-0.009523735851257209,-0.010101050327472327,-0.008230425085508308,0.0,-0.021772840052821096,-0.019387816959955617
2022-02-22,-0.003190213804740827,0.00478474834518039,0.00900894858087442,0.007782205922893359,-0.0052743452248070755,0.015151655632086314,0.01619427113338756,0.0,0.0,0.011968202716588827,0.009615309519246606,0.004535222945948325,-0.00276628410669133,0.0019085100195779248,-0.0031796844022066173,0.012487056584527867
2022-02-23,-0.03359989403973507,-0.023809562324535016,-0.053571367898571864,-0.02123552997653544,-0.0254506063979284,-0.03358216793531699,-0.00796799187469066,-0.007843074745350842,-0.010989103108757226,-0.009198367822770503,-0.009523735851257209,-0.01693002095072893,-0.022191347468951905,-0.0095238417616067,-0.017544048750299468,-0.004111046759101011
2022-02-24,0.0,0.0048781091928269404,0.023584903451598915,-0.02761341783379978,0.010881356452621338,0.005791488276680523,0.0,-0.01054024009813559,-0.011111057879935826,-0.002652691474959168,0.009615309519246606,0.006888591299479163,0.02127652336094421,0.005769304093776073,0.022727405358403896,0.009287951185486865
2022-02-25,0.0,0.014563025902958326,0.013824944523942895,0.040567882114141085,0.009687907668367579,0.0383877884320214,0.0,0.014647197574902737,0.004815492456381909,0.01595766634756135,0.02857137756735395,0.02622592037526905,0.054166611932982445,0.0057360102758219345,0.0142856409217611,0.022494900480178437
2022-03-01,-0.004966886872627585,0.0,-0.018181920734848478,-0.005848015474704482,-0.006396771531522183,-0.009242115742761237,-0.008032204720921254,-0.007873952470193402,-0.009584680888562014,-0.0026178467865978217,0.00462980065989127,0.0055554196427360925,0.009222651027439133,0.0038023078167477298,-0.006259736711884734,0.004999975812317814
2022-03-02,0.001664223902301476,0.0,0.0,0.003921654421515486,0.004291831792241352,0.011193995089554987,-0.008097243437889534,0.0,0.0016128311106320403,0.0,0.00460821759454455,0.007734759195714425,0.007832990722205668,0.0,0.0015748202668011135,0.009950285307831042
2022-03-03,-0.011628011868600518,0.00478474834518039,-0.05092589294611993,-0.005859371804613378,-0.0074785061650096685,-0.014760192595959287,0.004081744512040464,-0.015873028171251136,-0.014492704858263483,-0.002624717895907347,-0.009174404331509178,-0.005482422776950102,-0.005181290657802928,0.005681824556318382,-0.022012478368822697,-0.009852252583698484
2022-03-04,-0.03193276244662613,-0.023809562324535016,-0.051707374238344705,-0.02946959779499858,-0.021528557435504303,-0.03370785486793193,-0.01626024537488724,-0.036290351151487266,-0.029411816031385096,-0.009210532930629678,-0.018518376184609497,-0.025358168977152706,0.015624828752654585,-0.016949171450399203,-0.045016098727301834,0.0
2022-03-07,-0.022569666608144745,-0.009756043955660543,-0.009259282900697885,-0.04655870390424266,-0.01430148891837335,-0.03682159363756321,0.008264542275993492,-0.015341763578341161,-0.01515154239315164,-0.007968142214685114,-0.01886794518231738,-0.02036206895664472,-0.041025430378186956,0.0,-0.03198663448181205,-0.012935311787400705
2022-03-08,0.008880993626740219,0.0,0.0031154160002975217,0.02547769431931446,-0.005580339210069507,0.04225338794322564,0.00409825414344378,0.0155808005365341,0.00854710352479815,0.0013387432004368094,0.01442309301510658,0.016166286607905977,0.014705690178637543,0.015325643387512855,0.0,0.008064528548087146
2022-03-09,0.033450933512390035,0.014778331197239147,0.030020500832099728,0.05383029409787632,0.039281686725677556,0.01930496092226819,0.004081744512040464,0.029288726855754232,0.022033857753739117,0.022727198200797938,-0.0047394263093617495,0.018181705393015335,0.009222651027439133,0.00943412662863019,0.038260973183414704,-0.01999998811833159
2022-03-10,-0.020443148873557693,0.0048543419676527755,-0.03216075906501681,0.0294695319677738,-0.006479460822292671,-0.005681708606972591,-0.004065151601799322,-0.014905208983689966,0.0,-0.007843213664340487,0.014285731287072556,0.002232230801068491,0.003916495361102834,-0.016822576969442893,-0.025125718311858947,-0.02346941249826795
2022-03-11,-0.005217390703439073,-0.009661868712147914,-0.019729879877029344,-0.017175563366957247,0.0,0.0,0.004081744512040464,0.0,0.014925399568849418,0.014492792352445383,0.0,0.01559010409242001,0.009102720258890029,-0.011406790958725876,-0.0017181699701666053,-0.005224723874030501
2022-03-14,-0.02447540586354302,-0.014634153148487594,-0.042372858333547314,-0.023300958240717318,-0.010869634388818716,-0.03999997016096668,0.016260100961963397,0.0,0.0016339139070391528,0.0025974484224149386,-0.0046947573798464814,-0.004385838459522451,-0.0025772333154846505,0.005769304093776073,-0.010327072321061559,-0.01680674965827278
